decision	confidence	reason	lang	dept	slug	target	was_login	url
DROP_NO_VALUE	high	login_next_no_product	en	market-reyonlari	eq-gardenya-eq3		True	https://equsto.com/en/login.html?next=/en/shop/market-reyonlari/eq-gardenya-eq3
DROP_NO_VALUE	high	no_product_match	tr	tezgah	pimak-14070-11		False	https://equsto.com/shop/tezgah/pimak-14070-11
RECOVER_308	high	login_next_to_product	en	pisirme	371214	/en/shop/pisirme/371214	True	https://equsto.com/en/login.html?next=/en/shop/pisirme/371214
DROP_NO_VALUE	high	login_next_no_product	en	market-reyonlari	eq-sardunya-lm-eq3		True	https://equsto.com/en/login.html?next=/en/shop/market-reyonlari/eq-sardunya-lm-eq3
RECOVER_308	high	login_next_to_product	en	davlumbaz	7885-25205-10	/en/shop/davlumbaz/7885-25205-10	True	https://equsto.com/en/login.html?next=/en/shop/davlumbaz/7885-25205-10
RECOVER_308	med	remap:wrong_brand_unique	en	tezgah	pimak-06070-00	/en/shop/tezgah/7911-06070-00	False	https://equsto.com/en/shop/tezgah/pimak-06070-00
RECOVER_308	high	login_next_to_product	en	dolap	7911-06060-79	/en/shop/tezgah/7911-06060-79	True	https://equsto.com/en/login.html?next=/en/shop/dolap/7911-06060-79
DROP_NO_VALUE	high	no_product_match	en	tezgah	pimak-21070-25		False	https://equsto.com/en/shop/tezgah/pimak-21070-25
RECOVER_308	med	remap:wrong_brand_unique	en	davlumbaz	pimak-25205-00	/en/shop/davlumbaz/7885-25205-00	False	https://equsto.com/en/shop/davlumbaz/pimak-25205-00
RECOVER_308	med	remap:wrong_brand_unique	en	davlumbaz	pimak-20155-10	/en/shop/davlumbaz/7885-20155-10	False	https://equsto.com/en/shop/davlumbaz/pimak-20155-10
DROP_NO_VALUE	high	no_product_match	tr	davlumbaz	pimak-40155-00		False	https://equsto.com/shop/davlumbaz/pimak-40155-00
DROP_NO_VALUE	high	no_product_match	tr	hazirlik	rc-2433		False	https://equsto.com/shop/hazirlik/rc-2433
RECOVER_308	high	login_next_to_product	en	pisirme	npicco25-2	/en/shop/pisirme/npicco25-2	True	https://equsto.com/en/login.html?next=/en/shop/pisirme/npicco25-2
RECOVER_308	med	remap:wrong_brand_unique	tr	davlumbaz	pimak-55155-10	/shop/davlumbaz/7885-55155-10	False	https://equsto.com/shop/davlumbaz/pimak-55155-10
RECOVER_308	med	remap:wrong_brand_unique	en	davlumbaz	pimak-60155-10	/en/shop/davlumbaz/7885-60155-10	False	https://equsto.com/en/shop/davlumbaz/pimak-60155-10
RECOVER_308	med	remap:wrong_brand_unique	en	davlumbaz	pimak-45255-10	/en/shop/davlumbaz/7885-45255-10	False	https://equsto.com/en/shop/davlumbaz/pimak-45255-10
DROP_NO_VALUE	high	no_product_match	en	tezgah	tb04-503030-00		False	https://equsto.com/en/shop/tezgah/tb04-503030-00
DROP_NO_VALUE	high	no_product_match	en	davlumbaz	pimak-40155-00		False	https://equsto.com/en/shop/davlumbaz/pimak-40155-00
DROP_NO_VALUE	high	no_product_match	tr	tezgah	dr04-1403030-00		False	https://equsto.com/shop/tezgah/dr04-1403030-00
DROP_NO_VALUE	high	no_product_match	tr	hazirlik	rc-28063		False	https://equsto.com/shop/hazirlik/rc-28063
DROP_NO_VALUE	high	no_product_match	en	tezgah	pimak-14070-46		False	https://equsto.com/en/shop/tezgah/pimak-14070-46
RECOVER_308	med	remap:wrong_brand_unique	en	davlumbaz	pimak-12125-01	/en/shop/davlumbaz/7885-12125-01	False	https://equsto.com/en/shop/davlumbaz/pimak-12125-01
RECOVER_308	med	remap:wrong_brand_unique	en	davlumbaz	pimak-45205-10	/en/shop/davlumbaz/7885-45205-10	False	https://equsto.com/en/shop/davlumbaz/pimak-45205-10
RECOVER_308	high	login_next_to_product	en	set-ustu-mutfak	m070	/en/shop/set-ustu-mutfak/m070	True	https://equsto.com/en/login.html?next=/en/shop/set-ustu-mutfak/m070
RECOVER_308	med	remap:wrong_brand_unique	en	davlumbaz	pimak-35125-01	/en/shop/davlumbaz/7885-35125-01	False	https://equsto.com/en/shop/davlumbaz/pimak-35125-01
RECOVER_308	med	remap:wrong_brand_unique	en	tezgah	pimak-19070-15	/en/shop/tezgah/7911-19070-15	False	https://equsto.com/en/shop/tezgah/pimak-19070-15
RECOVER_308	med	remap:wrong_brand_unique	en	davlumbaz	pimak-30155-01	/en/shop/davlumbaz/7885-30155-01	False	https://equsto.com/en/shop/davlumbaz/pimak-30155-01
NEEDS_HUMAN	low	ambiguous_sku_match	en	tezgah	pimak-10060-00		False	https://equsto.com/en/shop/tezgah/pimak-10060-00
DROP_NO_VALUE	high	no_product_match	en	tezgah	pimak-12060-46		False	https://equsto.com/en/shop/tezgah/pimak-12060-46
DROP_NO_VALUE	high	no_product_match	en	sogutma	9805-im240n-ehc		False	https://equsto.com/en/shop/sogutma/9805-im240n-ehc
DROP_NO_VALUE	high	login_next_no_product	en	market-reyonlari	eq-fulya-hf-fg-sky-eq6		True	https://equsto.com/en/login.html?next=/en/shop/market-reyonlari/eq-fulya-hf-fg-sky-eq6
DROP_NO_VALUE	high	no_product_match	tr	tezgah	pimak-08060-11		False	https://equsto.com/shop/tezgah/pimak-08060-11
RECOVER_308	high	login_next_to_product	en	dolap	7758-197c5-25	/en/shop/tezgah/7758-197c5-25	True	https://equsto.com/en/login.html?next=/en/shop/dolap/7758-197c5-25
DROP_NO_VALUE	high	no_product_match	tr	tezgah	pimak-14060-51		False	https://equsto.com/shop/tezgah/pimak-14060-51
RECOVER_308	med	remap:wrong_brand_unique	tr	davlumbaz	pimak-30205-10	/shop/davlumbaz/7885-30205-10	False	https://equsto.com/shop/davlumbaz/pimak-30205-10
RECOVER_308	med	remap:wrong_brand_unique	tr	davlumbaz	pimak-40155-01	/shop/davlumbaz/7885-40155-01	False	https://equsto.com/shop/davlumbaz/pimak-40155-01
RECOVER_308	med	remap:wrong_brand_unique	en	tezgah	pimak-16070-31	/en/shop/tezgah/7911-16070-31	False	https://equsto.com/en/shop/tezgah/pimak-16070-31
RECOVER_308	med	remap:wrong_brand_unique	en	davlumbaz	pimak-20125-11	/en/shop/davlumbaz/7885-20125-11	False	https://equsto.com/en/shop/davlumbaz/pimak-20125-11
RECOVER_308	high	login_next_to_product	en	market-reyonlari	eq-falcon-eq50	/en/shop/market-reyonlari/eq-falcon-eq50	True	https://equsto.com/en/login.html?next=/en/shop/market-reyonlari/eq-falcon-eq50
RECOVER_308	high	login_next_to_product	en	pisirme	ino-zmd-9og20	/en/shop/pisirme/ino-zmd-9og20	True	https://equsto.com/en/login.html?next=/en/shop/pisirme/ino-zmd-9og20
DROP_NO_VALUE	high	no_product_match	tr	hazirlik	rc-27138		False	https://equsto.com/shop/hazirlik/rc-27138
DROP_NO_VALUE	high	no_product_match	tr	hazirlik	oztiryakiler-robot-coupe-rg-9-rende-9-mm		False	https://equsto.com/shop/hazirlik/oztiryakiler-robot-coupe-rg-9-rende-9-mm
DROP_NO_VALUE	high	no_product_match	en	davlumbaz	pimak-55205-00		False	https://equsto.com/en/shop/davlumbaz/pimak-55205-00
RECOVER_308	med	remap:wrong_brand_unique	tr	davlumbaz	pimak-45255-10	/shop/davlumbaz/7885-45255-10	False	https://equsto.com/shop/davlumbaz/pimak-45255-10
DROP_NO_VALUE	high	no_product_match	en	tezgah	dr04-903030-00		False	https://equsto.com/en/shop/tezgah/dr04-903030-00
RECOVER_308	high	login_next_to_product	en	tezgah	7911-12070-15	/en/shop/tezgah/7911-12070-15	True	https://equsto.com/en/login.html?next=/en/shop/tezgah/7911-12070-15
DROP_NO_VALUE	high	no_product_match	tr	tezgah	pimak-2809070		False	https://equsto.com/shop/tezgah/pimak-2809070
DROP_NO_VALUE	high	no_product_match	en	tezgah	pimak-14070-51		False	https://equsto.com/en/shop/tezgah/pimak-14070-51
DROP_NO_VALUE	high	no_product_match	en	tezgah	pimak-14060-51		False	https://equsto.com/en/shop/tezgah/pimak-14060-51
RECOVER_308	med	remap:wrong_brand_unique	en	davlumbaz	pimak-25155-10	/en/shop/davlumbaz/7885-25155-10	False	https://equsto.com/en/shop/davlumbaz/pimak-25155-10
RECOVER_308	med	remap:wrong_brand_unique	tr	tezgah	pimak-16060-15	/shop/tezgah/7911-16060-15	False	https://equsto.com/shop/tezgah/pimak-16060-15
RECOVER_308	med	remap:wrong_brand_unique	en	davlumbaz	pimak-40125-01	/en/shop/davlumbaz/7885-40125-01	False	https://equsto.com/en/shop/davlumbaz/pimak-40125-01
DROP_NO_VALUE	high	no_product_match	en	tezgah	pimak-19070-50		False	https://equsto.com/en/shop/tezgah/pimak-19070-50
DROP_NO_VALUE	high	no_product_match	tr	tezgah	pimak-18070-12		False	https://equsto.com/shop/tezgah/pimak-18070-12
RECOVER_308	high	login_next_to_product	en	set-ustu-mutfak	7912-10070-51	/en/shop/set-ustu-mutfak/7912-10070-51	True	https://equsto.com/en/login.html?next=/en/shop/set-ustu-mutfak/7912-10070-51
DROP_NO_VALUE	high	no_product_match	tr	hazirlik	robot-coupe__rg-9-rende-9-mm		False	https://equsto.com/shop/hazirlik/robot-coupe__rg-9-rende-9-mm
RECOVER_308	high	login_next_to_product	en	tezgah	7911-14070-15	/en/shop/tezgah/7911-14070-15	True	https://equsto.com/en/login.html?next=/en/shop/tezgah/7911-14070-15
RECOVER_308	high	login_next_to_product	en	sogutma	bre-cb184ahc	/en/shop/sogutma/bre-cb184ahc	True	https://equsto.com/en/login.html?next=/en/shop/sogutma/bre-cb184ahc
DROP_NO_VALUE	high	no_product_match	tr	davlumbaz	pimak-35155-00		False	https://equsto.com/shop/davlumbaz/pimak-35155-00
DROP_NO_VALUE	high	no_product_match	tr	davlumbaz	pimak-40205-00		False	https://equsto.com/shop/davlumbaz/pimak-40205-00
RECOVER_308	med	remap:wrong_brand_unique	tr	tezgah	pimak-19070-15	/shop/tezgah/7911-19070-15	False	https://equsto.com/shop/tezgah/pimak-19070-15
RECOVER_308	med	remap:wrong_brand_unique	tr	tezgah	pimak-16070-12	/shop/tezgah/7911-16070-12	False	https://equsto.com/shop/tezgah/pimak-16070-12
DROP_NO_VALUE	high	no_product_match	en	tezgah	pimak-18060-14		False	https://equsto.com/en/shop/tezgah/pimak-18060-14
RECOVER_308	med	remap:wrong_brand_unique	tr	tezgah	pimak-12070-13	/shop/tezgah/7911-12070-13	False	https://equsto.com/shop/tezgah/pimak-12070-13
DROP_NO_VALUE	high	no_product_match	en	tezgah	pimak-16080-57		False	https://equsto.com/en/shop/tezgah/pimak-16080-57
RECOVER_308	med	remap:wrong_brand_unique	tr	tezgah	pimak-14070-15	/shop/tezgah/7911-14070-15	False	https://equsto.com/shop/tezgah/pimak-14070-15
RECOVER_308	med	remap:wrong_brand_unique	tr	tezgah	pimak-12608-23	/shop/tezgah/7868-12608-23	False	https://equsto.com/shop/tezgah/pimak-12608-23
RECOVER_308	med	remap:wrong_brand_unique	en	tezgah	pimak-19070-13	/en/shop/tezgah/7911-19070-13	False	https://equsto.com/en/shop/tezgah/pimak-19070-13
RECOVER_308	med	remap:wrong_brand_unique	tr	davlumbaz	pimak-40105-11	/shop/davlumbaz/7885-40105-11	False	https://equsto.com/shop/davlumbaz/pimak-40105-11
DROP_NO_VALUE	high	no_product_match	tr	tezgah	pimak-20060-14		False	https://equsto.com/shop/tezgah/pimak-20060-14
DROP_NO_VALUE	high	no_product_match	en	tezgah	pimak-07060-11		False	https://equsto.com/en/shop/tezgah/pimak-07060-11
RECOVER_308	high	login_next_to_product	en	pisirme	easfe-860f	/en/shop/pisirme/easfe-860f	True	https://equsto.com/en/login.html?next=/en/shop/pisirme/easfe-860f
RECOVER_308	high	login_next_to_product	en	tezgah	7758-076e8-01	/en/shop/tezgah/7758-076e8-01	True	https://equsto.com/en/login.html?next=/en/shop/tezgah/7758-076e8-01
DROP_NO_VALUE	high	no_product_match	tr	hazirlik	rc-2390		False	https://equsto.com/shop/hazirlik/rc-2390
RECOVER_308	high	login_next_to_product	en	market-reyonlari	eq-falcon-sld-eq21	/en/shop/market-reyonlari/eq-falcon-sld-eq21	True	https://equsto.com/en/login.html?next=/en/shop/market-reyonlari/eq-falcon-sld-eq21
RECOVER_308	med	remap:wrong_brand_unique	tr	davlumbaz	pimak-60155-11	/shop/davlumbaz/7885-60155-11	False	https://equsto.com/shop/davlumbaz/pimak-60155-11
DROP_NO_VALUE	high	no_product_match	tr	sogutma	9805-xnehc-32		False	https://equsto.com/shop/sogutma/9805-xnehc-32
DROP_NO_VALUE	high	no_product_match	tr	tezgah	pimak-12070-51		False	https://equsto.com/shop/tezgah/pimak-12070-51
DROP_NO_VALUE	high	not_sellable	en	set-ustu-mutfak	8893-up235w-00		True	https://equsto.com/en/login.html?next=/en/shop/set-ustu-mutfak/8893-up235w-00
RECOVER_308	med	remap:wrong_brand_unique	en	tezgah	pimak-16070-12	/en/shop/tezgah/7911-16070-12	False	https://equsto.com/en/shop/tezgah/pimak-16070-12
DROP_NO_VALUE	high	login_next_no_product	en	market-reyonlari	eq-nergis-lb-tp-eq42		True	https://equsto.com/en/login.html?next=/en/shop/market-reyonlari/eq-nergis-lb-tp-eq42
DROP_NO_VALUE	high	login_next_no_product	en	market-reyonlari	eq-fulya-nv-pn-eq33		True	https://equsto.com/en/login.html?next=/en/shop/market-reyonlari/eq-fulya-nv-pn-eq33
RECOVER_308	med	remap:wrong_brand_unique	tr	tezgah	pimak-14060-13	/shop/tezgah/7911-14060-13	False	https://equsto.com/shop/tezgah/pimak-14060-13
NEEDS_HUMAN	low	ambiguous_sku_match	tr	tezgah	pimak-12070-14		False	https://equsto.com/shop/tezgah/pimak-12070-14
DROP_NO_VALUE	high	no_product_match	en	tezgah	dr04-503030-00		False	https://equsto.com/en/shop/tezgah/dr04-503030-00
RECOVER_308	med	remap:wrong_brand_unique	tr	davlumbaz	pimak-35155-11	/shop/davlumbaz/7885-35155-11	False	https://equsto.com/shop/davlumbaz/pimak-35155-11
RECOVER_308	high	login_next_to_product	en	sogutma	118-bbc-150	/en/shop/sogutma/118-bbc-150	True	https://equsto.com/en/login.html?next=/en/shop/sogutma/118-bbc-150
RECOVER_308	high	login_next_to_product	en	hazirlik	208-650090-c3wx	/en/shop/hazirlik/208-650090-c3wx	True	https://equsto.com/en/login.html?next=/en/shop/hazirlik/208-650090-c3wx
DROP_NO_VALUE	high	no_product_match	tr	tezgah	pimak-2814070		False	https://equsto.com/shop/tezgah/pimak-2814070
DROP_NO_VALUE	high	login_next_no_product	en	market-reyonlari	eq-orkide-eq12		True	https://equsto.com/en/login.html?next=/en/shop/market-reyonlari/eq-orkide-eq12
RECOVER_308	high	login_next_to_product	en	pisirme	eagi-1060-nd	/en/shop/pisirme/eagi-1060-nd	True	https://equsto.com/en/login.html?next=/en/shop/pisirme/eagi-1060-nd
DROP_NO_VALUE	high	no_product_match	tr	tezgah	pimak-2812070		False	https://equsto.com/shop/tezgah/pimak-2812070
DROP_NO_VALUE	high	no_product_match	tr	tezgah	pimak-16070-70		False	https://equsto.com/shop/tezgah/pimak-16070-70
DROP_NO_VALUE	high	no_product_match	tr	tezgah	dr04-1603030-00		False	https://equsto.com/shop/tezgah/dr04-1603030-00
RECOVER_308	med	remap:wrong_brand_unique	tr	davlumbaz	pimak-25155-11	/shop/davlumbaz/7885-25155-11	False	https://equsto.com/shop/davlumbaz/pimak-25155-11
RECOVER_308	med	remap:wrong_brand_unique	tr	tezgah	pimak-12070-15	/shop/tezgah/7911-12070-15	False	https://equsto.com/shop/tezgah/pimak-12070-15
RECOVER_308	med	remap:wrong_brand_unique	tr	davlumbaz	pimak-40125-01	/shop/davlumbaz/7885-40125-01	False	https://equsto.com/shop/davlumbaz/pimak-40125-01
RECOVER_308	med	remap:wrong_brand_unique	tr	tezgah	pimak-14070-12	/shop/tezgah/7911-14070-12	False	https://equsto.com/shop/tezgah/pimak-14070-12
DROP_NO_VALUE	high	login_next_no_product	en	market-reyonlari	eq-nergis-lm-eq45		True	https://equsto.com/en/login.html?next=/en/shop/market-reyonlari/eq-nergis-lm-eq45
DROP_NO_VALUE	high	no_product_match	tr	tezgah	tb04-503030-00		False	https://equsto.com/shop/tezgah/tb04-503030-00
RECOVER_308	high	login_next_to_product	en	set-ustu-mutfak	vwjg-8p	/en/shop/set-ustu-mutfak/vwjg-8p	True	https://equsto.com/en/login.html?next=/en/shop/set-ustu-mutfak/vwjg-8p
RECOVER_308	high	login_next_to_product	en	tezgah	eq-kmertt01-09070	/en/shop/tezgah/eq-kmertt01-09070	True	https://equsto.com/en/login.html?next=/en/shop/tezgah/eq-kmertt01-09070
DROP_NO_VALUE	high	no_product_match	en	davlumbaz	pimak-60155-00		False	https://equsto.com/en/shop/davlumbaz/pimak-60155-00
RECOVER_308	med	remap:wrong_brand_unique	tr	davlumbaz	pimak-30105-11	/shop/davlumbaz/7885-30105-11	False	https://equsto.com/shop/davlumbaz/pimak-30105-11
DROP_NO_VALUE	high	no_product_match	tr	tezgah	mr38-1-1404060-10		False	https://equsto.com/shop/tezgah/mr38-1-1404060-10
DROP_NO_VALUE	high	no_product_match	tr	tezgah	pimak-18060-14		False	https://equsto.com/shop/tezgah/pimak-18060-14
DROP_NO_VALUE	high	no_product_match	en	hazirlik	rc-27066		False	https://equsto.com/en/shop/hazirlik/rc-27066
RECOVER_308	med	remap:wrong_brand_unique	tr	davlumbaz	pimak-20155-11	/shop/davlumbaz/7885-20155-11	False	https://equsto.com/shop/davlumbaz/pimak-20155-11
DROP_NO_VALUE	high	no_product_match	tr	tezgah	pimak-10708-23		False	https://equsto.com/shop/tezgah/pimak-10708-23
DROP_NO_VALUE	high	no_product_match	tr	davlumbaz	pimak-30155-00		False	https://equsto.com/shop/davlumbaz/pimak-30155-00
RECOVER_308	med	remap:wrong_brand_unique	tr	tezgah	pimak-19070-52	/shop/tezgah/7911-19070-52	False	https://equsto.com/shop/tezgah/pimak-19070-52
RECOVER_308	high	login_next_to_product	en	set-ustu-mutfak	0449-00032-01	/en/shop/set-ustu-mutfak/0449-00032-01	True	https://equsto.com/en/login.html?next=/en/shop/set-ustu-mutfak/0449-00032-01
DROP_NO_VALUE	high	no_product_match	en	tezgah	pimak-12070-51		False	https://equsto.com/en/shop/tezgah/pimak-12070-51
DROP_NO_VALUE	high	no_product_match	tr	davlumbaz	pimak-55205-00		False	https://equsto.com/shop/davlumbaz/pimak-55205-00
RECOVER_308	med	remap:wrong_brand_unique	en	tezgah	pimak-12070-31	/en/shop/tezgah/7911-12070-31	False	https://equsto.com/en/shop/tezgah/pimak-12070-31
RECOVER_308	med	remap:wrong_brand_unique	tr	davlumbaz	pimak-40155-10	/shop/davlumbaz/7885-40155-10	False	https://equsto.com/shop/davlumbaz/pimak-40155-10
RECOVER_308	med	remap:wrong_brand_unique	en	tezgah	pimak-19608-23	/en/shop/tezgah/7868-19608-23	False	https://equsto.com/en/shop/tezgah/pimak-19608-23
DROP_NO_VALUE	high	no_product_match	tr	davlumbaz	pimak-60155-00		False	https://equsto.com/shop/davlumbaz/pimak-60155-00
DROP_NO_VALUE	high	no_product_match	en	tezgah	pimak-18070-25		False	https://equsto.com/en/shop/tezgah/pimak-18070-25
RECOVER_308	med	remap:wrong_brand_unique	en	davlumbaz	pimak-40105-11	/en/shop/davlumbaz/7885-40105-11	False	https://equsto.com/en/shop/davlumbaz/pimak-40105-11
DROP_NO_VALUE	high	no_product_match	en	tezgah	pimak-19070-25		False	https://equsto.com/en/shop/tezgah/pimak-19070-25
RECOVER_308	high	login_next_to_product	en	tezgah	7911-10070-08	/en/shop/tezgah/7911-10070-08	True	https://equsto.com/en/login.html?next=/en/shop/tezgah/7911-10070-08
RECOVER_308	med	remap:wrong_brand_unique	en	davlumbaz	pimak-25205-10	/en/shop/davlumbaz/7885-25205-10	False	https://equsto.com/en/shop/davlumbaz/pimak-25205-10
DROP_NO_VALUE	high	no_product_match	tr	tezgah	mr38-1-1204060-10		False	https://equsto.com/shop/tezgah/mr38-1-1204060-10
RECOVER_308	med	remap:wrong_brand_unique	en	davlumbaz	pimak-50205-10	/en/shop/davlumbaz/7885-50205-10	False	https://equsto.com/en/shop/davlumbaz/pimak-50205-10
DROP_NO_VALUE	high	no_product_match	tr	hazirlik	rc-27066		False	https://equsto.com/shop/hazirlik/rc-27066
DROP_NO_VALUE	high	no_product_match	en	hazirlik	rc-28158w		False	https://equsto.com/en/shop/hazirlik/rc-28158w
DROP_NO_VALUE	high	no_product_match	tr	hazirlik	rc-34800		False	https://equsto.com/shop/hazirlik/rc-34800
RECOVER_308	med	remap:wrong_brand_unique	en	davlumbaz	pimak-35105-01	/en/shop/davlumbaz/7885-35105-01	False	https://equsto.com/en/shop/davlumbaz/pimak-35105-01
RECOVER_308	med	remap:wrong_brand_unique	tr	davlumbaz	pimak-50255-10	/shop/davlumbaz/7885-50255-10	False	https://equsto.com/shop/davlumbaz/pimak-50255-10
DROP_NO_VALUE	high	no_product_match	en	tezgah	pimak-16070-11		False	https://equsto.com/en/shop/tezgah/pimak-16070-11
RECOVER_308	high	login_next_to_product	en	tezgah	7758-166e5-25	/en/shop/tezgah/7758-166e5-25	True	https://equsto.com/en/login.html?next=/en/shop/tezgah/7758-166e5-25
DROP_NO_VALUE	high	login_next_no_product	en	market-reyonlari	eq-nergis-lb-fg-sky-eq34		True	https://equsto.com/en/login.html?next=/en/shop/market-reyonlari/eq-nergis-lb-fg-sky-eq34
DROP_NO_VALUE	high	no_product_match	en	tezgah	dr04-1603030-00		False	https://equsto.com/en/shop/tezgah/dr04-1603030-00
DROP_NO_VALUE	high	login_next_no_product	en	marka	npicco		True	https://equsto.com/en/login.html?next=/en/shop/marka/npicco
DROP_NO_VALUE	high	no_product_match	en	tezgah	pimak-20070-11		False	https://equsto.com/en/shop/tezgah/pimak-20070-11
RECOVER_308	high	login_next_to_product	en	sogutma	dt-2ngn-eko	/en/shop/sogutma/dt-2ngn-eko	True	https://equsto.com/en/login.html?next=/en/shop/sogutma/dt-2ngn-eko
DROP_NO_VALUE	high	no_product_match	tr	tezgah	pimak-14070-50		False	https://equsto.com/shop/tezgah/pimak-14070-50
DROP_NO_VALUE	high	no_product_match	en	hazirlik	rc-27051		False	https://equsto.com/en/shop/hazirlik/rc-27051
RECOVER_308	med	remap:wrong_brand_unique	en	davlumbaz	pimak-25155-01	/en/shop/davlumbaz/7885-25155-01	False	https://equsto.com/en/shop/davlumbaz/pimak-25155-01
RECOVER_308	high	login_next_to_product	en	market-reyonlari	eq-falcon-sld-eq56	/en/shop/market-reyonlari/eq-falcon-sld-eq56	True	https://equsto.com/en/login.html?next=/en/shop/market-reyonlari/eq-falcon-sld-eq56
RECOVER_308	high	login_next_to_product	en	set-ustu-mutfak	0336-24137-01	/en/shop/set-ustu-mutfak/0336-24137-01	True	https://equsto.com/en/login.html?next=/en/shop/set-ustu-mutfak/0336-24137-01
RECOVER_308	high	login_next_to_product	en	tezgah	7758-217d8-25	/en/shop/tezgah/7758-217d8-25	True	https://equsto.com/en/login.html?next=/en/shop/tezgah/7758-217d8-25
NEEDS_HUMAN	low	ambiguous_sku_match	en	tezgah	pimak-16060-14		False	https://equsto.com/en/shop/tezgah/pimak-16060-14
RECOVER_308	high	login_next_to_product	en	pisirme	npicco913	/en/shop/pisirme/npicco913	True	https://equsto.com/en/login.html?next=/en/shop/pisirme/npicco913
RECOVER_308	high	login_next_to_product	en	sogutma	asbhdg-2n70e	/en/shop/sogutma/asbhdg-2n70e	True	https://equsto.com/en/login.html?next=/en/shop/sogutma/asbhdg-2n70e
NEEDS_HUMAN	low	ambiguous_sku_match	tr	tezgah	pimak-12060-14		False	https://equsto.com/shop/tezgah/pimak-12060-14
RECOVER_308	high	login_next_to_product	en	tezgah	7758-247c5-31	/en/shop/tezgah/7758-247c5-31	True	https://equsto.com/en/login.html?next=/en/shop/tezgah/7758-247c5-31
RECOVER_308	high	login_next_to_product	en	market-reyonlari	eq-lion-sld-eq1	/en/shop/market-reyonlari/eq-lion-sld-eq1	True	https://equsto.com/en/login.html?next=/en/shop/market-reyonlari/eq-lion-sld-eq1
RECOVER_308	high	login_next_to_product	en	yikama	7711-19075-13	/en/shop/yikama/7711-19075-13	True	https://equsto.com/en/login.html?next=/en/shop/yikama/7711-19075-13
DROP_NO_VALUE	high	no_product_match	en	hazirlik	rc-2115		False	https://equsto.com/en/shop/hazirlik/rc-2115
RECOVER_308	med	remap:wrong_brand_unique	tr	tezgah	pimak-12070-31	/shop/tezgah/7911-12070-31	False	https://equsto.com/shop/tezgah/pimak-12070-31
DROP_NO_VALUE	high	no_product_match	en	tezgah	mr38-1-2004060-10		False	https://equsto.com/en/shop/tezgah/mr38-1-2004060-10
RECOVER_308	med	remap:wrong_brand_unique	en	tezgah	pimak-06060-91	/en/shop/tezgah/7911-06060-91	False	https://equsto.com/en/shop/tezgah/pimak-06060-91
RECOVER_308	med	remap:wrong_brand_unique	tr	tezgah	pimak-19070-13	/shop/tezgah/7911-19070-13	False	https://equsto.com/shop/tezgah/pimak-19070-13
RECOVER_308	high	login_next_to_product	en	set-ustu-mutfak	8325-acsh7-w30	/en/shop/set-ustu-mutfak/8325-acsh7-w30	True	https://equsto.com/en/login.html?next=/en/shop/set-ustu-mutfak/8325-acsh7-w30
RECOVER_308	high	login_next_to_product	en	istif	8897-30dp4-07	/en/shop/istif/8897-30dp4-07	True	https://equsto.com/en/login.html?next=/en/shop/istif/8897-30dp4-07
DROP_NO_VALUE	high	no_product_match	en	hazirlik	robot-coupe__french-fries-kesme-diski		False	https://equsto.com/en/shop/hazirlik/robot-coupe__french-fries-kesme-diski
DROP_NO_VALUE	high	login_next_no_product	en	market-reyonlari	eq-nergis-lb-fg-sky-eq21		True	https://equsto.com/en/login.html?next=/en/shop/market-reyonlari/eq-nergis-lb-fg-sky-eq21
RECOVER_308	med	remap:wrong_brand_unique	tr	hazirlik	rc-2547-le	/shop/hazirlik/tm2547-le	False	https://equsto.com/shop/hazirlik/rc-2547-le
RECOVER_308	med	remap:wrong_brand_unique	en	davlumbaz	pimak-60155-11	/en/shop/davlumbaz/7885-60155-11	False	https://equsto.com/en/shop/davlumbaz/pimak-60155-11
DROP_NO_VALUE	high	no_product_match	tr	tezgah	pimak-12070-11		False	https://equsto.com/shop/tezgah/pimak-12070-11
DROP_NO_VALUE	high	no_product_match	tr	tezgah	pimak-16070-11		False	https://equsto.com/shop/tezgah/pimak-16070-11
DROP_NO_VALUE	high	no_product_match	tr	tezgah	pimak-19070-46		False	https://equsto.com/shop/tezgah/pimak-19070-46
RECOVER_308	high	login_next_to_product	en	pisirme	7961-11829-1y5	/en/shop/yikama/7961-11829-1y5	True	https://equsto.com/en/login.html?next=/en/shop/pisirme/7961-11829-1y5
RECOVER_308	high	login_next_to_product	en	pisirme	eaef-660	/en/shop/pisirme/eaef-660	True	https://equsto.com/en/login.html?next=/en/shop/pisirme/eaef-660
RECOVER_308	high	login_next_to_product	en	tezgah	eq-kcevt01-14070	/en/shop/tezgah/eq-kcevt01-14070	True	https://equsto.com/en/login.html?next=/en/shop/tezgah/eq-kcevt01-14070
DROP_NO_VALUE	high	no_product_match	en	tezgah	pimak-10070-11		False	https://equsto.com/en/shop/tezgah/pimak-10070-11
RECOVER_308	high	login_next_to_product	en	tezgah	7919-46ntv-c2	/en/shop/tezgah/7919-46ntv-c2	True	https://equsto.com/en/login.html?next=/en/shop/tezgah/7919-46ntv-c2
RECOVER_308	high	login_next_to_product	en	tezgah	7911-19070-96	/en/shop/tezgah/7911-19070-96	True	https://equsto.com/en/login.html?next=/en/shop/tezgah/7911-19070-96
DROP_NO_VALUE	high	no_product_match	en	hazirlik	robot-coupe__kesme-diski-2-mm-cl-20-uyumlu		False	https://equsto.com/en/shop/hazirlik/robot-coupe__kesme-diski-2-mm-cl-20-uyumlu
